Namespace(L1Loss=False, batch_size=12, buildA_true=False, clip=5, conv_channels=16, data='./data/og_dataset.csv', device='cuda:0', dilation_exponential=2, dropout=0.3, end_channels=64, epochs=15, gcn_depth=2, gcn_true=True, horizon=12, in_dim=1, layers=5, log_interval=2000, lr=0.001, node_dim=40, normalize=0, num_nodes=1494, num_split=1, optim='adam', predefinedA_path='./data/og_recon_adj.csv', pretrained_model='./model-RE6.pt', propalpha=0.05, residual_channels=16, save='./model-RE12.pt', seq_in_len=168, seq_out_len=1, skip_channels=32, step_size=100, subgraph_size=20, tanhalpha=3, weight_decay=1e-05)
The recpetive field size is 187
Number of model parameters is 472323
Ranger21 optimizer ready with following settings:

Core optimizer = AdamW
Learning rate of 0.001

Important - num_epochs of training = ** 15 epochs **
please confirm this is correct or warmup and warmdown will be off

Warm-up: linear warmup, over 2000 iterations

Lookahead active, merging every 5 steps, with blend factor of 0.5
Stable weight decay of 1e-05
Gradient Centralization = On

Adaptive Gradient Clipping = True
	clipping value of 0.01
	steps for clipping = 0.001

Warm-down: Linear warmdown, starting at 72.0%, iteration 14050 of 19515
warm down will decay until 3e-05 lr
begin training
iter:  0 | loss: 16699.497
iter:200 | loss: 1351.437
iter:300 | loss: 100.355
iter:400 | loss: 118.250
iter:500 | loss: 58.382
iter:600 | loss: 406.287
iter:700 | loss: 1262.711
iter:800 | loss: 973.446
iter:900 | loss: 1235.245
iter:1000 | loss: 102.132
iter:1100 | loss: 370.167
iter:1200 | loss: 178.856
iter:1300 | loss: 8836.118
| end of epoch   8 | time: 923.07s | train_loss 1000.6796 | valid rse 0.2369 | valid rae 0.2264 | valid corr  0.8966
iter:  0 | loss: 17373.535
iter:100 | loss: 606.858
iter:200 | loss: 477.688
iter:300 | loss: 110.783
iter:400 | loss: 87.622
iter:500 | loss: 127.729
iter:600 | loss: 570.983
iter:700 | loss: 247.413
iter:800 | loss: 522.198
iter:900 | loss: 1001.293
iter:1000 | loss: 544.231
iter:1100 | loss: 129.517
iter:1200 | loss: 258.078
iter:1300 | loss: 150.110
| end of epoch   9 | time: 922.21s | train_loss 1411.8304 | valid rse 0.0755 | valid rae 0.0527 | valid corr  0.9469
iter:  0 | loss: 4164.783
iter:100 | loss: 890.424
iter:200 | loss: 104.210
iter:300 | loss: 932.349
iter:400 | loss: 1342.696
iter:500 | loss: 293.239
iter:600 | loss: 1037.427
iter:700 | loss: 301.589
iter:800 | loss: 2558.553
iter:900 | loss: 958.869
iter:1000 | loss: 295.071
iter:1100 | loss: 116.466
iter:1200 | loss: 206.869
iter:1300 | loss: 151.724
| end of epoch  10 | time: 922.24s | train_loss 1841.1423 | valid rse 0.0853 | valid rae 0.0656 | valid corr  0.9454
test rse 0.0761 | test rae 0.0588 | test corr 0.9606
iter:  0 | loss: 5261.588
iter:100 | loss: 664.497
iter:200 | loss: 522.344
iter:300 | loss: 94.066
iter:400 | loss: 178.681
iter:500 | loss: 60.604
iter:600 | loss: 707.378
iter:700 | loss: 327.885
iter:800 | loss: 719.466
iter:900 | loss: 1353.314
iter:1000 | loss: 354.400
iter:1100 | loss: 106.889
iter:1200 | loss: 115.767
iter:1300 | loss: 136.129
| end of epoch  11 | time: 923.99s | train_loss 426.5115 | valid rse 0.0989 | valid rae 0.0847 | valid corr  0.9477
iter:  0 | loss: 3897.414
iter:100 | loss: 620.245
iter:200 | loss: 497.767
iter:300 | loss: 9384.056
iter:400 | loss: 675.405
iter:500 | loss: 47.826
iter:600 | loss: 1108.880
iter:700 | loss: 163.277
iter:800 | loss: 1165.562
iter:900 | loss: 2400.165
iter:1000 | loss: 1003.993
iter:1100 | loss: 111.294
iter:1200 | loss: 287.225
iter:1300 | loss: 251.409
| end of epoch  12 | time: 923.77s | train_loss 1302.5358 | valid rse 0.0739 | valid rae 0.0512 | valid corr  0.9473
iter:  0 | loss: 3955.818
iter:100 | loss: 814.549
iter:200 | loss: 104.204
iter:300 | loss: 1536.889
iter:400 | loss: 2892.910
iter:500 | loss: 107.466
iter:600 | loss: 239.921
iter:700 | loss: 531.700
iter:800 | loss: 773.958
iter:900 | loss: 859.400
iter:1000 | loss: 382.926
iter:1100 | loss: 501.965
iter:1200 | loss: 128.236
iter:1300 | loss: 135.826
| end of epoch  13 | time: 923.63s | train_loss 1610.6350 | valid rse 0.0814 | valid rae 0.0613 | valid corr  0.9482
iter:  0 | loss: 4421.763
iter:100 | loss: 981.166
iter:200 | loss: 109.757
iter:300 | loss: 229.195
iter:400 | loss: 274.143
iter:500 | loss: 77.199
iter:600 | loss: 587.245
iter:700 | loss: 465.513
iter:800 | loss: 985.979
iter:900 | loss: 2294.971
iter:1000 | loss: 956.366
iter:1100 | loss: 206.303
iter:1200 | loss: 789.516
iter:1300 | loss: 2756.633
| end of epoch  14 | time: 922.30s | train_loss 777.9874 | valid rse 0.1017 | valid rae 0.0836 | valid corr  0.9319
iter:  0 | loss: 3626.793
iter:100 | loss: 3539.575
iter:200 | loss: 668.551
iter:300 | loss: 1028.724
iter:400 | loss: 124.603
iter:500 | loss: 47.534
iter:600 | loss: 690.401
iter:700 | loss: 244.119
iter:800 | loss: 768.106
iter:900 | loss: 1494.127
iter:1000 | loss: 366.468
iter:1100 | loss: 116.368
iter:1200 | loss: 285.572
iter:1300 | loss: 341.126
| end of epoch  15 | time: 923.32s | train_loss 1095.1130 | valid rse 0.0742 | valid rae 0.0512 | valid corr  0.9457
test rse 0.0639 | test rae 0.0431 | test corr 0.9611
final test rse 0.0641 | test rae 0.0434 | test corr 0.9623



Time taken per run



14276.597424795997









10 runs average



valid	rse	rae	corr
mean	0.0739	0.0512	0.9473
std	0.0000	0.0000	0.0000



test	rse	rae	corr
mean	0.0641	0.0434	0.9623
std	0.0000	0.0000	0.0000
